ID;SITC;Countries;Periods;ImportValue_1;ExportValue_2;BalanceOfTrade_3;ChangeInImportValue_4;ChangeInExportValue_5
4026447;A018602;L008670;2015JJ00;0;;0;;
4026588;A018602;L008671;2015JJ00;0;0;0;;
4026729;A018602;L008675;2015JJ00;;;;;
4026870;A018602;L008677;2015JJ00;;;;;
4027011;A018602;L008678;2015JJ00;0;;0;;
4027152;A018602;L008818;2015JJ00;;;;;
4027293;A018602;L008680;2015JJ00;0;0;0;;
4027434;A018602;L008681;2015JJ00;;;;;
4027575;A018602;L008682;2015JJ00;0;;0;;
4027716;A018602;L008684;2015JJ00;;;;;
4027857;A018602;L008685;2015JJ00;;;;;
4027998;A018602;L008686;2015JJ00;;;;;
4028139;A018602;L008673;2015JJ00;0;41;41;;
4028280;A018602;L008687;2015JJ00;0;;0;;
4028421;A018602;L008688;2015JJ00;0;;0;;
4028562;A018602;L008689;2015JJ00;0;;;;
4028703;A018602;L008690;2015JJ00;;;;;
4028844;A018602;L008694;2015JJ00;0;;0;;
4028985;A018602;L008696;2015JJ00;;;;;
4029126;A018602;L008697;2015JJ00;0;;0;;
4029267;A018602;L008695;2015JJ00;0;;0;;
4029408;A018602;L008698;2015JJ00;;;;;
4029549;A018602;L008699;2015JJ00;0;1;1;;
4029690;A018602;L008700;2015JJ00;;;;;
4029831;A018602;L008705;2015JJ00;;;;;
4029972;A018602;L008703;2015JJ00;;;;;
4030113;A018602;L008702;2015JJ00;;;;;
4030254;A018602;L008704;2015JJ00;349;1;-348;;
4030395;A018602;L008708;2015JJ00;0;0;0;;
4030536;A018602;L008710;2015JJ00;0;0;0;;
4030677;A018602;L008711;2015JJ00;;;;;
4030818;A018602;L008712;2015JJ00;;;;;
4030959;A018602;L008713;2015JJ00;0;0;0;;
4031100;A018602;L008714;2015JJ00;0;;0;;
4031241;A018602;L008715;2015JJ00;0;;0;;
4031382;A018602;L008716;2015JJ00;0;0;0;;
4031523;A018602;L008603;2015JJ00;0;0;0;;
4031664;A018602;L008717;2015JJ00;;;;;
4031805;A018602;L008718;2015JJ00;0;8;8;;
4031946;A018602;L008719;2015JJ00;0;8;8;;
4032087;A018602;L008647;2015JJ00;0;0;0;;
4032228;A018602;L008723;2015JJ00;0;0;0;;
4032369;A018602;L008724;2015JJ00;107;0;-107;;
4032510;A018602;L008726;2015JJ00;;;;;
4032651;A018602;L008792;2015JJ00;;;;;
4032792;A018602;L008741;2015JJ00;;;;;
4032933;A018602;L008727;2015JJ00;;;;;
4033074;A018602;L008742;2015JJ00;;;;;
4033215;A018602;L008728;2015JJ00;;;;;
4033356;A018602;L008729;2015JJ00;;;;;
4033497;A018602;L008731;2015JJ00;;;;;
4033638;A018602;L008732;2015JJ00;;0;0;;
4033779;A018602;L008733;2015JJ00;;;;;
4033920;A018602;L008734;2015JJ00;0;0;0;;
4034061;A018602;L008735;2015JJ00;0;3;3;;
4034202;A018602;L008736;2015JJ00;0;;;;
4034343;A018602;L008738;2015JJ00;;;;;
4034484;A018602;L008739;2015JJ00;0;;0;;
4034625;A018602;L008740;2015JJ00;0;0;0;;
4034766;A018602;L008743;2015JJ00;;;;;
4034907;A018602;L008745;2015JJ00;0;0;0;;
4035048;A018602;L008744;2015JJ00;0;0;0;;
4035189;A018602;L008730;2015JJ00;;;;;
4035330;A018602;L008747;2015JJ00;;;;;
4035471;A018602;L008787;2015JJ00;0;0;0;;
4035612;A018602;L008788;2015JJ00;;;;;
4035753;A018602;L008789;2015JJ00;2;0;-2;;
4035894;A018602;L008786;2015JJ00;;;;;
4036035;A018602;L008749;2015JJ00;1;6;6;;
4036176;A018602;L008750;2015JJ00;0;;0;;
4036317;A018602;L008746;2015JJ00;0;0;0;;
4036458;A018602;L008751;2015JJ00;0;;0;;
4036599;A018602;L008752;2015JJ00;0;;0;;
4036740;A018602;L008790;2015JJ00;29;0;-28;;
4036881;A018602;L008791;2015JJ00;0;5;5;;
4037022;A018602;L008753;2015JJ00;;;;;
4037163;A018602;L008755;2015JJ00;0;0;0;;
4037304;A018602;L008754;2015JJ00;;;;;
4037445;A018602;L008756;2015JJ00;0;;0;;
4037586;A018602;L008757;2015JJ00;0;0;0;;
4037727;A018602;L008758;2015JJ00;;;;;
4037868;A018602;L008759;2015JJ00;;;;;
4038009;A018602;L008760;2015JJ00;;;;;
4038150;A018602;L008761;2015JJ00;;;;;
4038291;A018602;L008762;2015JJ00;0;;0;;
4038432;A018602;L008765;2015JJ00;0;0;0;;
4038573;A018602;L008766;2015JJ00;0;0;0;;
4038714;A018602;L008767;2015JJ00;0;;0;;
4038855;A018602;L008768;2015JJ00;;;;;
4038996;A018602;L008769;2015JJ00;;;;;
4039137;A018602;L008770;2015JJ00;0;;0;;
4039278;A018602;L008706;2015JJ00;0;0;0;;
4039419;A018602;L008777;2015JJ00;0;0;0;;
4039560;A018602;L008776;2015JJ00;164;;;;
4039701;A018602;L008778;2015JJ00;429;;;;
4039842;A018602;L008779;2015JJ00;;;;;
4039983;A018602;L008771;2015JJ00;0;0;0;;
4040124;A018602;L008707;2015JJ00;;;;;
4040265;A018602;L008772;2015JJ00;;;;;
4040406;A018602;L008773;2015JJ00;;;;;
4040547;A018602;L008774;2015JJ00;0;;0;;
4040688;A018602;L008780;2015JJ00;0;;0;;
4040829;A018602;L008782;2015JJ00;;;;;
4040970;A018602;L008813;2015JJ00;;;;;
4041111;A018602;L008640;2015JJ00;0;;0;;
4041252;A018602;L008784;2015JJ00;0;;0;;
4041393;A018602;L008785;2015JJ00;0;;0;;
4041534;A018602;L008812;2015JJ00;0;0;0;;
4041675;A018602;L008822;2015JJ00;0;1;1;;
4041816;A018602;L008820;2015JJ00;0;0;0;;
4041957;A018602;L008821;2015JJ00;;;;;
4042098;A018602;L008814;2015JJ00;0;;;;
4042239;A018602;L008816;2015JJ00;;;;;
4042380;A018602;L008815;2015JJ00;;0;0;;
4042521;A018602;L008679;2015JJ00;;;;;
4042662;A018602;L008692;2015JJ00;;;;;
4042803;A018603;T001047;2015JJ00;7271;10401;3130;;
4042944;A018603;L007935;2015JJ00;;;;;
4043085;A018603;L006998;2015JJ00;;;;;
4043226;A018603;L007933;2015JJ00;;;;;
4043367;A018603;L008519;2015JJ00;;;;;
4043508;A018603;L008520;2015JJ00;;;;;
4043649;A018603;L008524;2015JJ00;;;;;
4043790;A018603;L008531;2015JJ00;;;;;
4043931;A018603;L008527;2015JJ00;;;;;
4044072;A018603;L008533;2015JJ00;;;;;
4044213;A018603;L008534;2015JJ00;;0;0;;
4044354;A018603;L008535;2015JJ00;25;0;-25;;
4044495;A018603;L008536;2015JJ00;;;;;
4044636;A018603;L008537;2015JJ00;;;;;
4044777;A018603;L008538;2015JJ00;;0;0;;
4044918;A018603;L008539;2015JJ00;;0;0;;
4045059;A018603;L008540;2015JJ00;;;;;
4045200;A018603;L008532;2015JJ00;;;;;
4045341;A018603;L008541;2015JJ00;;;;;
4045482;A018603;L008542;2015JJ00;;0;0;;
4045623;A018603;L008543;2015JJ00;;;;;
4045764;A018603;L008544;2015JJ00;;0;0;;
4045905;A018603;L008545;2015JJ00;;0;0;;
4046046;A018603;L008709;2015JJ00;0;0;0;;
4046187;A018603;L008546;2015JJ00;;0;0;;
4046328;A018603;L008547;2015JJ00;;;;;
4046469;A018603;L008548;2015JJ00;;0;0;;
4046610;A018603;L008549;2015JJ00;;0;0;;
4046751;A018603;L008550;2015JJ00;;;;;
4046892;A018603;L008783;2015JJ00;;0;0;;
4047033;A018603;L008552;2015JJ00;1;;;;
4047174;A018603;L008553;2015JJ00;;;;;
4047315;A018603;L008554;2015JJ00;;0;0;;
4047456;A018603;L008555;2015JJ00;;;;;
4047597;A018603;L006997;2015JJ00;;;;;
4047738;A018603;L008557;2015JJ00;;0;0;;
4047879;A018603;L008794;2015JJ00;;0;0;;
4048020;A018603;L008559;2015JJ00;;0;0;;
4048161;A018603;L008560;2015JJ00;;;;;
4048302;A018603;L008561;2015JJ00;;;;;
4048443;A018603;L008562;2015JJ00;;0;0;;
4048584;A018603;L008564;2015JJ00;;;;;
4048725;A018603;L008565;2015JJ00;;;;;
4048866;A018603;L008566;2015JJ00;;0;0;;
4049007;A018603;L008567;2015JJ00;0;0;0;;
4049148;A018603;L008568;2015JJ00;;0;0;;
4049289;A018603;L008569;2015JJ00;;;;;
4049430;A018603;L008570;2015JJ00;;;;;
4049571;A018603;L008645;2015JJ00;;0;0;;
4049712;A018603;L008571;2015JJ00;;0;0;;
4049853;A018603;L008644;2015JJ00;;0;0;;
4049994;A018603;L008572;2015JJ00;;;;;
4050135;A018603;L008573;2015JJ00;;0;0;;
4050276;A018603;L008817;2015JJ00;;;;;
4050417;A018603;L008763;2015JJ00;;;;;
4050558;A018603;L008574;2015JJ00;;0;0;;
4050699;A018603;L008575;2015JJ00;;0;0;;
4050840;A018603;L008577;2015JJ00;;;;;
4050981;A018603;L008578;2015JJ00;;;;;
4051122;A018603;L008579;2015JJ00;;0;0;;
4051263;A018603;L008580;2015JJ00;;;;;
4051404;A018603;L008581;2015JJ00;;0;0;;
4051545;A018603;L008582;2015JJ00;;0;0;;
4051686;A018603;L008583;2015JJ00;;;;;
4051827;A018603;L008584;2015JJ00;;0;0;;
4051968;A018603;L008654;2015JJ00;0;;0;;
4052109;A018603;L008585;2015JJ00;;;;;
4052250;A018603;L008586;2015JJ00;;0;0;;
4052391;A018603;L008587;2015JJ00;0;0;0;;
4052532;A018603;L008764;2015JJ00;0;0;0;;
4052673;A018603;L008588;2015JJ00;;0;;;
4052814;A018603;L008589;2015JJ00;;0;0;;
4052955;A018603;L008590;2015JJ00;;0;0;;
4053096;A018603;L008591;2015JJ00;;0;0;;
4053237;A018603;L008593;2015JJ00;;0;0;;
4053378;A018603;L008594;2015JJ00;;0;0;;
4053519;A018603;L008595;2015JJ00;;0;0;;
4053660;A018603;L008596;2015JJ00;;0;0;;
4053801;A018603;L008597;2015JJ00;;;;;
4053942;A018603;L008598;2015JJ00;0;0;0;;
4054083;A018603;L008599;2015JJ00;;0;0;;
4054224;A018603;L008601;2015JJ00;;;;;
4054365;A018603;L008600;2015JJ00;;0;0;;
4054506;A018603;L008602;2015JJ00;;;;;
4054647;A018603;L008604;2015JJ00;0;0;0;;
4054788;A018603;L008605;2015JJ00;0;;;;
4054929;A018603;L008608;2015JJ00;;0;0;;
4055070;A018603;L008607;2015JJ00;;;;;
4055211;A018603;L008609;2015JJ00;;0;0;;
4055352;A018603;L008610;2015JJ00;;0;0;;
4055493;A018603;L008611;2015JJ00;;0;0;;
4055634;A018603;L008592;2015JJ00;;;;;
4055775;A018603;L008612;2015JJ00;;0;0;;
4055916;A018603;L008613;2015JJ00;;;;;
4056057;A018603;L008615;2015JJ00;0;0;0;;
4056198;A018603;L008616;2015JJ00;;0;0;;
4056339;A018603;L008614;2015JJ00;;0;0;;
4056480;A018603;L008618;2015JJ00;;;;;
4056621;A018603;L008619;2015JJ00;;0;0;;
4056762;A018603;L008621;2015JJ00;;0;0;;
4056903;A018603;L008622;2015JJ00;;;;;
4057044;A018603;L008623;2015JJ00;;;;;
4057185;A018603;L008624;2015JJ00;;0;0;;
4057326;A018603;L008625;2015JJ00;;;;;
4057467;A018603;L008626;2015JJ00;;0;0;;
4057608;A018603;L008628;2015JJ00;;0;0;;
4057749;A018603;L008627;2015JJ00;0;0;0;;
4057890;A018603;L008630;2015JJ00;;0;0;;
4058031;A018603;L008631;2015JJ00;;0;0;;
4058172;A018603;L008632;2015JJ00;;0;0;;
4058313;A018603;L008634;2015JJ00;;0;0;;
4058454;A018603;L008633;2015JJ00;;0;0;;
4058595;A018603;L008629;2015JJ00;0;0;0;;
4058736;A018603;L008635;2015JJ00;;0;0;;
4058877;A018603;L008636;2015JJ00;0;;;;
4059018;A018603;L008637;2015JJ00;;0;0;;
4059159;A018603;L008638;2015JJ00;;;;;
4059300;A018603;L008639;2015JJ00;;0;0;;
4059441;A018603;L008643;2015JJ00;;0;0;;
4059582;A018603;L008648;2015JJ00;;0;0;;
4059723;A018603;L008649;2015JJ00;;0;0;;
4059864;A018603;L008651;2015JJ00;;;;;
4060005;A018603;L008653;2015JJ00;;0;0;;
4060146;A018603;L008652;2015JJ00;;0;0;;
4060287;A018603;L008650;2015JJ00;;;;;
4060428;A018603;L008655;2015JJ00;;;;;
4060569;A018603;L008657;2015JJ00;0;0;0;;
4060710;A018603;L008658;2015JJ00;;0;0;;
4060851;A018603;L008656;2015JJ00;;;;;
4060992;A018603;L008659;2015JJ00;;0;0;;
4061133;A018603;L008660;2015JJ00;;;;;
4061274;A018603;L008661;2015JJ00;;0;0;;
4061415;A018603;L008662;2015JJ00;0;0;0;;
4061556;A018603;L008663;2015JJ00;0;0;0;;
4061697;A018603;L008664;2015JJ00;;;;;
4061838;A018603;L008665;2015JJ00;;0;0;;
4061979;A018603;L008666;2015JJ00;;0;0;;
4062120;A018603;L008667;2015JJ00;;;;;
4062261;A018603;L008669;2015JJ00;;0;0;;
4062402;A018603;L008668;2015JJ00;;0;0;;
4062543;A018603;L008670;2015JJ00;;0;0;;
4062684;A018603;L008671;2015JJ00;0;0;0;;
4062825;A018603;L008675;2015JJ00;;;;;
4062966;A018603;L008677;2015JJ00;;0;0;;
4063107;A018603;L008678;2015JJ00;;;;;
4063248;A018603;L008818;2015JJ00;;;;;
4063389;A018603;L008680;2015JJ00;;0;0;;
4063530;A018603;L008681;2015JJ00;;;;;
4063671;A018603;L008682;2015JJ00;;0;0;;
4063812;A018603;L008684;2015JJ00;;;;;
4063953;A018603;L008685;2015JJ00;;0;0;;
4064094;A018603;L008686;2015JJ00;;;;;
4064235;A018603;L008673;2015JJ00;;0;0;;
4064376;A018603;L008687;2015JJ00;;0;0;;
4064517;A018603;L008688;2015JJ00;;;;;
4064658;A018603;L008689;2015JJ00;;;;;
4064799;A018603;L008690;2015JJ00;;;;;
4064940;A018603;L008694;2015JJ00;;0;0;;
4065081;A018603;L008696;2015JJ00;;0;0;;
4065222;A018603;L008697;2015JJ00;;0;0;;
4065363;A018603;L008695;2015JJ00;;;;;
4065504;A018603;L008698;2015JJ00;;;;;
4065645;A018603;L008699;2015JJ00;42;0;-42;;
4065786;A018603;L008700;2015JJ00;;;;;
4065927;A018603;L008705;2015JJ00;;;;;
4066068;A018603;L008703;2015JJ00;;;;;
4066209;A018603;L008702;2015JJ00;;;;;
4066350;A018603;L008704;2015JJ00;;0;;;
4066491;A018603;L008708;2015JJ00;;0;0;;
4066632;A018603;L008710;2015JJ00;;0;0;;
4066773;A018603;L008711;2015JJ00;;;;;
4066914;A018603;L008712;2015JJ00;;;;;
4067055;A018603;L008713;2015JJ00;;0;0;;
4067196;A018603;L008714;2015JJ00;;;;;
4067337;A018603;L008715;2015JJ00;;0;0;;
4067478;A018603;L008716;2015JJ00;;0;0;;
4067619;A018603;L008603;2015JJ00;;0;0;;
4067760;A018603;L008717;2015JJ00;;;;;
4067901;A018603;L008718;2015JJ00;0;0;0;;
4068042;A018603;L008719;2015JJ00;0;0;0;;
4068183;A018603;L008647;2015JJ00;;0;0;;
4068324;A018603;L008723;2015JJ00;0;0;0;;
4068465;A018603;L008724;2015JJ00;;0;;;
4068606;A018603;L008726;2015JJ00;;0;0;;
4068747;A018603;L008792;2015JJ00;;;;;
4068888;A018603;L008741;2015JJ00;;;;;
4069029;A018603;L008727;2015JJ00;;;;;
4069170;A018603;L008742;2015JJ00;;;;;
4069311;A018603;L008728;2015JJ00;;;;;
4069452;A018603;L008729;2015JJ00;;;;;
4069593;A018603;L008731;2015JJ00;;;;;
4069734;A018603;L008732;2015JJ00;;0;0;;
4069875;A018603;L008733;2015JJ00;;;;;
4070016;A018603;L008734;2015JJ00;;0;0;;
4070157;A018603;L008735;2015JJ00;;0;0;;
4070298;A018603;L008736;2015JJ00;;0;0;;
4070439;A018603;L008738;2015JJ00;;;;;
4070580;A018603;L008739;2015JJ00;;;;;
4070721;A018603;L008740;2015JJ00;;0;0;;
4070862;A018603;L008743;2015JJ00;;0;0;;
4071003;A018603;L008745;2015JJ00;0;0;0;;
4071144;A018603;L008744;2015JJ00;0;0;0;;
4071285;A018603;L008730;2015JJ00;;;;;
4071426;A018603;L008747;2015JJ00;;;;;
4071567;A018603;L008787;2015JJ00;;0;0;;
4071708;A018603;L008788;2015JJ00;;;;;
4071849;A018603;L008789;2015JJ00;;0;0;;
4071990;A018603;L008786;2015JJ00;;;;;
4072131;A018603;L008749;2015JJ00;0;0;0;;
4072272;A018603;L008750;2015JJ00;;0;0;;
4072413;A018603;L008746;2015JJ00;;0;0;;
4072554;A018603;L008751;2015JJ00;;0;0;;
4072695;A018603;L008752;2015JJ00;;;;;
4072836;A018603;L008790;2015JJ00;0;0;0;;
4072977;A018603;L008791;2015JJ00;;;;;
4073118;A018603;L008753;2015JJ00;;0;0;;
4073259;A018603;L008755;2015JJ00;;0;0;;
4073400;A018603;L008754;2015JJ00;;;;;
4073541;A018603;L008756;2015JJ00;;0;0;;
4073682;A018603;L008757;2015JJ00;;0;0;;
4073823;A018603;L008758;2015JJ00;;;;;
4073964;A018603;L008759;2015JJ00;;0;0;;
4074105;A018603;L008760;2015JJ00;;;;;
4074246;A018603;L008761;2015JJ00;;;;;
4074387;A018603;L008762;2015JJ00;50;0;-50;;
4074528;A018603;L008765;2015JJ00;;0;0;;
4074669;A018603;L008766;2015JJ00;;0;0;;
4074810;A018603;L008767;2015JJ00;;;;;
4074951;A018603;L008768;2015JJ00;;;;;
4075092;A018603;L008769;2015JJ00;;;;;
4075233;A018603;L008770;2015JJ00;;0;0;;
4075374;A018603;L008706;2015JJ00;;0;0;;
4075515;A018603;L008777;2015JJ00;;0;0;;
4075656;A018603;L008776;2015JJ00;;;;;
4075797;A018603;L008778;2015JJ00;;0;0;;
4075938;A018603;L008779;2015JJ00;;;;;
4076079;A018603;L008771;2015JJ00;;0;0;;
4076220;A018603;L008707;2015JJ00;;0;0;;
4076361;A018603;L008772;2015JJ00;;;;;
4076502;A018603;L008773;2015JJ00;;;;;
4076643;A018603;L008774;2015JJ00;;;;;
4076784;A018603;L008780;2015JJ00;;0;0;;
4076925;A018603;L008782;2015JJ00;;;;;
4077066;A018603;L008813;2015JJ00;;;;;
4077207;A018603;L008640;2015JJ00;;0;0;;
4077348;A018603;L008784;2015JJ00;;;;;
4077489;A018603;L008785;2015JJ00;;;;;
4077630;A018603;L008812;2015JJ00;0;247;247;;
4077771;A018603;L008822;2015JJ00;;0;0;;
4077912;A018603;L008820;2015JJ00;0;;0;;
4078053;A018603;L008821;2015JJ00;;;;;
4078194;A018603;L008814;2015JJ00;;;;;
4078335;A018603;L008816;2015JJ00;;;;;
4078476;A018603;L008815;2015JJ00;;0;0;;
4078617;A018603;L008679;2015JJ00;;;;;
4078758;A018603;L008692;2015JJ00;;;;;
4078899;A018604;T001047;2015JJ00;;320;;;
4079040;A018604;L007935;2015JJ00;;319;;;
4079181;A018604;L006998;2015JJ00;9;1;-8;;
4079322;A018604;L007933;2015JJ00;;;;;
4079463;A018604;L008519;2015JJ00;;;;;
4079604;A018604;L008520;2015JJ00;;;;;
4079745;A018604;L008524;2015JJ00;;;;;
4079886;A018604;L008531;2015JJ00;;;;;
4080027;A018604;L008527;2015JJ00;;;;;
4080168;A018604;L008533;2015JJ00;;;;;
4080309;A018604;L008534;2015JJ00;;0;0;;
4080450;A018604;L008535;2015JJ00;;;;;
4080591;A018604;L008536;2015JJ00;;;;;
4080732;A018604;L008537;2015JJ00;;;;;
4080873;A018604;L008538;2015JJ00;;;;;
4081014;A018604;L008539;2015JJ00;;0;0;;
4081155;A018604;L008540;2015JJ00;;;;;
4081296;A018604;L008532;2015JJ00;;;;;
4081437;A018604;L008541;2015JJ00;;;;;
4081578;A018604;L008542;2015JJ00;0;0;0;;
4081719;A018604;L008543;2015JJ00;;0;0;;
4081860;A018604;L008544;2015JJ00;;0;0;;
4082001;A018604;L008545;2015JJ00;0;0;0;;
4082142;A018604;L008709;2015JJ00;1;0;-1;;
4082283;A018604;L008546;2015JJ00;;0;0;;
4082424;A018604;L008547;2015JJ00;;;;;
4082565;A018604;L008548;2015JJ00;;0;0;;
4082706;A018604;L008549;2015JJ00;0;;0;;
4082847;A018604;L008550;2015JJ00;;;;;
4082988;A018604;L008783;2015JJ00;0;0;0;;
4083129;A018604;L008552;2015JJ00;35;;;;
4083270;A018604;L008553;2015JJ00;;;;;
4083411;A018604;L008554;2015JJ00;;;;;
4083552;A018604;L008555;2015JJ00;;;;;
4083693;A018604;L006997;2015JJ00;;;;;
4083834;A018604;L008557;2015JJ00;;;;;
4083975;A018604;L008794;2015JJ00;;;;;
4084116;A018604;L008559;2015JJ00;;;;;
4084257;A018604;L008560;2015JJ00;;;;;
4084398;A018604;L008561;2015JJ00;;;;;
4084539;A018604;L008562;2015JJ00;0;0;0;;
4084680;A018604;L008564;2015JJ00;;;;;
4084821;A018604;L008565;2015JJ00;;;;;
4084962;A018604;L008566;2015JJ00;;0;0;;
4085103;A018604;L008567;2015JJ00;0;0;0;;
4085244;A018604;L008568;2015JJ00;;;;;
4085385;A018604;L008569;2015JJ00;;;;;
4085526;A018604;L008570;2015JJ00;;;;;
4085667;A018604;L008645;2015JJ00;;;;;
4085808;A018604;L008571;2015JJ00;0;;0;;
4085949;A018604;L008644;2015JJ00;;;;;
4086090;A018604;L008572;2015JJ00;;;;;
4086231;A018604;L008573;2015JJ00;;;;;
4086372;A018604;L008817;2015JJ00;;;;;
4086513;A018604;L008763;2015JJ00;;;;;
4086654;A018604;L008574;2015JJ00;0;;0;;
4086795;A018604;L008575;2015JJ00;0;;;;
4086936;A018604;L008577;2015JJ00;;;;;
4087077;A018604;L008578;2015JJ00;;;;;
4087218;A018604;L008579;2015JJ00;0;;0;;
4087359;A018604;L008580;2015JJ00;;;;;
4087500;A018604;L008581;2015JJ00;;0;0;;
4087641;A018604;L008582;2015JJ00;;;;;
4087782;A018604;L008583;2015JJ00;;;;;
4087923;A018604;L008584;2015JJ00;0;;0;;
4088064;A018604;L008654;2015JJ00;0;0;0;;
4088205;A018604;L008585;2015JJ00;;;;;
4088346;A018604;L008586;2015JJ00;;0;0;;
4088487;A018604;L008587;2015JJ00;0;0;0;;
4088628;A018604;L008764;2015JJ00;0;0;0;;
4088769;A018604;L008588;2015JJ00;0;0;0;;
4088910;A018604;L008589;2015JJ00;;;;;
4089051;A018604;L008590;2015JJ00;;;;;
4089192;A018604;L008591;2015JJ00;0;;0;;
4089333;A018604;L008593;2015JJ00;0;;0;;
4089474;A018604;L008594;2015JJ00;0;0;0;;
4089615;A018604;L008595;2015JJ00;;;;;
4089756;A018604;L008596;2015JJ00;;;;;
4089897;A018604;L008597;2015JJ00;;;;;
4090038;A018604;L008598;2015JJ00;0;0;0;;
4090179;A018604;L008599;2015JJ00;0;;0;;
4090320;A018604;L008601;2015JJ00;;;;;
4090461;A018604;L008600;2015JJ00;0;;0;;
4090602;A018604;L008602;2015JJ00;;;;;
4090743;A018604;L008604;2015JJ00;0;0;0;;
4090884;A018604;L008605;2015JJ00;16;;;;
4091025;A018604;L008608;2015JJ00;;;;;
4091166;A018604;L008607;2015JJ00;;;;;
4091307;A018604;L008609;2015JJ00;;;;;
4091448;A018604;L008610;2015JJ00;;;;;
4091589;A018604;L008611;2015JJ00;;0;0;;
4091730;A018604;L008592;2015JJ00;;71;;;
4091871;A018604;L008612;2015JJ00;0;0;0;;
4092012;A018604;L008613;2015JJ00;;;;;
4092153;A018604;L008615;2015JJ00;0;0;0;;
4092294;A018604;L008616;2015JJ00;;;;;
4092435;A018604;L008614;2015JJ00;;;;;
4092576;A018604;L008618;2015JJ00;;;;;
4092717;A018604;L008619;2015JJ00;;;;;
4092858;A018604;L008621;2015JJ00;;;;;
4092999;A018604;L008622;2015JJ00;;;;;
4093140;A018604;L008623;2015JJ00;;;;;
4093281;A018604;L008624;2015JJ00;;;;;
4093422;A018604;L008625;2015JJ00;;;;;
4093563;A018604;L008626;2015JJ00;;;;;
4093704;A018604;L008628;2015JJ00;0;0;0;;
4093845;A018604;L008627;2015JJ00;0;0;0;;
4093986;A018604;L008630;2015JJ00;0;0;0;;
4094127;A018604;L008631;2015JJ00;0;0;0;;
4094268;A018604;L008632;2015JJ00;0;;0;;
4094409;A018604;L008634;2015JJ00;;;;;
4094550;A018604;L008633;2015JJ00;;;;;
4094691;A018604;L008629;2015JJ00;0;0;0;;
4094832;A018604;L008635;2015JJ00;0;;0;;
4094973;A018604;L008636;2015JJ00;5;0;-5;;
4095114;A018604;L008637;2015JJ00;;;;;
4095255;A018604;L008638;2015JJ00;;;;;
4095396;A018604;L008639;2015JJ00;0;;0;;
4095537;A018604;L008643;2015JJ00;0;;0;;
4095678;A018604;L008648;2015JJ00;;0;0;;
4095819;A018604;L008649;2015JJ00;0;;0;;
4095960;A018604;L008651;2015JJ00;;;;;
4096101;A018604;L008653;2015JJ00;;;;;
4096242;A018604;L008652;2015JJ00;;0;0;;
4096383;A018604;L008650;2015JJ00;;;;;
4096524;A018604;L008655;2015JJ00;;;;;
4096665;A018604;L008657;2015JJ00;0;0;0;;
4096806;A018604;L008658;2015JJ00;;;;;
4096947;A018604;L008656;2015JJ00;;;;;
4097088;A018604;L008659;2015JJ00;;;;;
4097229;A018604;L008660;2015JJ00;;;;;
4097370;A018604;L008661;2015JJ00;;;;;
4097511;A018604;L008662;2015JJ00;0;0;0;;
4097652;A018604;L008663;2015JJ00;0;0;0;;
4097793;A018604;L008664;2015JJ00;;;;;
4097934;A018604;L008665;2015JJ00;0;;0;;
4098075;A018604;L008666;2015JJ00;;;;;
4098216;A018604;L008667;2015JJ00;;;;;
4098357;A018604;L008669;2015JJ00;0;;;;
4098498;A018604;L008668;2015JJ00;;;;;
4098639;A018604;L008670;2015JJ00;;;;;
4098780;A018604;L008671;2015JJ00;0;0;0;;
4098921;A018604;L008675;2015JJ00;;;;;
4099062;A018604;L008677;2015JJ00;;;;;
4099203;A018604;L008678;2015JJ00;;;;;
4099344;A018604;L008818;2015JJ00;;;;;
4099485;A018604;L008680;2015JJ00;0;;;;
4099626;A018604;L008681;2015JJ00;;;;;
4099767;A018604;L008682;2015JJ00;;;;;
4099908;A018604;L008684;2015JJ00;;;;;
4100049;A018604;L008685;2015JJ00;;;;;
4100190;A018604;L008686;2015JJ00;;;;;
4100331;A018604;L008673;2015JJ00;0;0;0;;
4100472;A018604;L008687;2015JJ00;;;;;
4100613;A018604;L008688;2015JJ00;;0;0;;
4100754;A018604;L008689;2015JJ00;;;;;
4100895;A018604;L008690;2015JJ00;;;;;
4101036;A018604;L008694;2015JJ00;;;;;
4101177;A018604;L008696;2015JJ00;;;;;
4101318;A018604;L008697;2015JJ00;0;;0;;
4101459;A018604;L008695;2015JJ00;;;;;
4101600;A018604;L008698;2015JJ00;;0;0;;
4101741;A018604;L008699;2015JJ00;0;;;;
4101882;A018604;L008700;2015JJ00;;;;;
4102023;A018604;L008705;2015JJ00;;;;;
4102164;A018604;L008703;2015JJ00;;;;;
4102305;A018604;L008702;2015JJ00;;;;;
4102446;A018604;L008704;2015JJ00;9;0;-9;;
4102587;A018604;L008708;2015JJ00;;0;0;;
4102728;A018604;L008710;2015JJ00;0;;0;;
4102869;A018604;L008711;2015JJ00;;;;;
4103010;A018604;L008712;2015JJ00;;;;;
4103151;A018604;L008713;2015JJ00;;;;;
4103292;A018604;L008714;2015JJ00;;;;;
4103433;A018604;L008715;2015JJ00;;;;;
4103574;A018604;L008716;2015JJ00;0;;0;;
4103715;A018604;L008603;2015JJ00;0;0;0;;
4103856;A018604;L008717;2015JJ00;;;;;
4103997;A018604;L008718;2015JJ00;0;0;0;;
4104138;A018604;L008719;2015JJ00;20;0;-20;;
